AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenByPredator,touchedWall,academyScore,date-time
-1090,5,1,18.12012,6.080756,58.13934,0,1282,1680,11/02/2020 13:59
-1064,4,3,15.50384,-46.61895,20.49568,0,1303,1680,11/02/2020 13:59
-1258,8,4,7.939045,24.63671,1.674789,0,1372,1679,11/02/2020 13:59
-1142,4,3,11.5644,41.21846,47.38615,0,1385,1679,11/02/2020 13:59
-1116,6,5,8.822307,-9.719439,64.38287,0,1304,1679,11/02/2020 13:59
-1090,5,1,33.22388,-5.478547,32.42134,0,1282,1679,11/02/2020 13:59
-1064,5,4,19.27657,-43.55805,31.88493,0,1303,1679,11/02/2020 13:59
-1258,9,5,11.26397,23.32749,4.560874,0,1374,1680,11/02/2020 13:59
-1142,4,3,26.52936,28.1599,55.8234,0,1385,1680,11/02/2020 13:59
-1116,7,5,4.403426,-15.51107,64.18472,0,1304,1680,11/02/2020 13:59
-1090,5,1,33.37559,-0.02572995,-0.3558904,0,1282,1680,11/02/2020 13:59
-1064,5,4,33.48563,-30.30494,57.88543,0,1303,1680,11/02/2020 13:59
-1258,9,5,28.64953,6.205374,18.0056,0,1374,1680,11/02/2020 13:59
-1142,4,3,33.44854,-2.897501,60.5253,0,1385,1680,11/02/2020 13:59
-1116,7,5,11.08951,-9.590981,66.65261,0,1304,1680,11/02/2020 13:59
-1090,5,1,32.1617,27.51032,-19.38125,0,1282,1680,11/02/2020 13:59
-1064,5,4,21.78507,-23.21074,62.75571,0,1304,1680,11/02/2020 13:59
-1258,10,6,25.82321,-7.28264,26.8074,0,1374,1682,11/02/2020 13:59
-1142,5,3,26.77934,-22.62551,50.4379,0,1385,1682,11/02/2020 13:59
-1116,8,5,22.63349,-6.986552,59.95741,0,1308,1682,11/02/2020 13:59
-1090,5,2,7.070127,47.79218,-12.70171,0,1283,1682,11/02/2020 13:59
-1064,6,4,31.37501,1.855574,58.26103,0,1304,1682,11/02/2020 13:59
-1258,11,6,31.51672,-36.75681,33.78423,0,1374,1682,11/02/2020 13:59
-1142,5,4,22.93161,-41.72004,40.79656,0,1385,1682,11/02/2020 13:59
-1116,8,5,34.15876,7.15987,32.06087,0,1308,1682,11/02/2020 13:59
-1090,5,2,10.02494,42.05865,-14.60316,0,1283,1682,11/02/2020 13:59
-1064,7,4,10.2139,30.08738,62.92283,0,1304,1682,11/02/2020 13:59
-1258,11,6,12.69599,-45.86449,33.67136,0,1376,1680,11/02/2020 13:59
-1142,5,4,12.39569,-45.17596,40.52061,0,1386,1680,11/02/2020 13:59
-1116,8,7,32.9351,35.18019,18.56409,0,1308,1680,11/02/2020 13:59
-1090,5,2,31.23126,18.5247,-12.84064,0,1283,1680,11/02/2020 13:59
-1064,7,4,3.803453,47.87428,66.32349,0,1305,1680,11/02/2020 13:59
-1258,11,6,27.90904,-27.62521,48.5759,0,1376,1680,11/02/2020 13:59
-1142,5,4,30.70135,-32.32519,57.5983,0,1386,1680,11/02/2020 13:59
-1116,8,7,16.13019,45.93487,12.71329,0,1310,1680,11/02/2020 13:59
-1090,5,3,19.19254,-4.021275,-25.78863,0,1283,1680,11/02/2020 13:59
-1064,8,4,21.02788,39.836,53.26369,0,1305,1680,11/02/2020 13:59
-1258,11,6,13.3292,-20.97617,65.14983,0,1377,1680,11/02/2020 13:59
-1142,5,4,5.215016,-24.39212,66.75125,0,1389,1680,11/02/2020 13:59
-1116,8,7,4.178526,47.37399,-1.700514,0,1313,1680,11/02/2020 13:59
-1090,5,3,23.45077,-14.16451,-22.6701,0,1284,1680,11/02/2020 13:59
-1064,8,4,33.56613,38.85778,23.09007,0,1305,1680,11/02/2020 13:59
-1258,11,6,30.49961,1.583987,67.05626,0,1377,1679,11/02/2020 13:59
-1142,5,5,6.036408,-15.27605,53.73505,0,1389,1679,11/02/2020 13:59
-1116,8,7,29.73252,30.30392,-11.92461,0,1313,1679,11/02/2020 13:59
-1090,6,4,11.39628,-19.15058,-17.0701,0,1284,1679,11/02/2020 13:59
-1064,9,5,22.57964,39.18123,8.887312,0,1305,1679,11/02/2020 13:59
-1258,12,6,15.39094,15.00595,66.02573,0,1380,1680,11/02/2020 13:59
-1142,5,5,9.265679,-18.20184,42.38955,0,1390,1680,11/02/2020 13:59
-1116,8,7,6.284788,17.67353,-29.23254,0,1314,1680,11/02/2020 13:59
-1090,6,4,32.69404,1.001512,-3.30467,0,1284,1680,11/02/2020 13:59
-1064,10,5,14.46797,39.22703,-16.42603,0,1305,1680,11/02/2020 13:59
-1258,12,6,31.8091,40.77885,62.16702,0,1380,1679,11/02/2020 13:59
-1142,6,6,24.75391,-29.85431,50.0411,0,1390,1679,11/02/2020 13:59
-1116,8,7,25.22299,6.385987,-17.71601,0,1314,1679,11/02/2020 13:59
-1090,6,4,33.61324,21.0628,22.94203,0,1284,1679,11/02/2020 13:59
-1064,10,6,14.91716,42.82319,-28.74301,0,1305,1679,11/02/2020 13:59
-1258,13,6,14.13957,44.43295,59.10989,0,1381,1680,11/02/2020 13:59
-1142,6,6,9.317473,-47.21156,55.48349,0,1391,1680,11/02/2020 13:59
-1116,8,7,33.02243,-21.1722,-4.524785,0,1314,1680,11/02/2020 13:59
-1090,7,4,3.043169,25.59262,32.40122,0,1285,1680,11/02/2020 13:59
-1064,10,6,30.99302,22.07107,-22.82277,0,1305,1680,11/02/2020 13:59
-1258,14,7,21.81921,47.34883,33.27719,0,1381,1682,11/02/2020 13:59
-1142,7,6,11.68487,-40.67229,48.92126,0,1391,1682,11/02/2020 13:59
-1116,9,7,24.72739,-39.14542,-12.66044,0,1314,1682,11/02/2020 13:59
-1090,7,4,29.83202,41.10364,21.01598,0,1285,1682,11/02/2020 13:59
-1064,10,6,5.83033,-4.393052,-29.46423,0,1306,1682,11/02/2020 13:59
-1258,14,7,28.82463,42.76212,17.6693,0,1384,1682,11/02/2020 13:59
-1142,7,6,8.911914,-48.3894,44.0647,0,1392,1682,11/02/2020 13:59
-1116,10,7,5.965366,-41.79266,-12.49226,0,1314,1682,11/02/2020 13:59
-1090,7,4,23.15804,40.14509,12.64145,0,1286,1682,11/02/2020 13:59
-1064,10,7,29.07375,-1.862207,-14.71598,0,1306,1682,11/02/2020 13:59
-1258,14,8,32.45773,37.49244,-14.62145,0,1384,1682,11/02/2020 13:59
-1142,7,6,6.346779,-42.98722,44.43003,0,1393,1682,11/02/2020 13:59
-1116,10,7,13.75781,-44.91024,-20.82791,0,1314,1682,11/02/2020 13:59
-1090,8,5,21.52763,28.7017,-15.86213,0,1286,1682,11/02/2020 13:59
-1064,10,7,34.19616,-7.940266,17.7041,0,1306,1682,11/02/2020 13:59
-1258,14,8,2.691142,41.48797,-29.73406,0,1388,1683,11/02/2020 13:59
-1142,7,6,4.462523,-47.35754,35.89241,0,1393,1683,11/02/2020 13:59
-1116,10,7,11.75334,-42.80114,-17.42383,0,1315,1683,11/02/2020 13:59
-1090,8,5,12.8259,27.23832,-27.00873,0,1287,1683,11/02/2020 13:59
-1064,11,7,3.18478,-22.66901,36.20567,0,1308,1683,11/02/2020 13:59
-1258,15,9,0.1614213,46.58523,-27.12011,0,1388,1683,11/02/2020 13:59
-1142,9,7,6.447826,-44.64474,36.5679,0,1393,1683,11/02/2020 13:59
-1116,10,8,10.94869,-46.79311,-24.5424,0,1315,1683,11/02/2020 13:59
-1090,8,5,27.63259,15.57019,-8.897238,0,1287,1683,11/02/2020 13:59
-1064,11,7,16.63822,-15.19052,34.50933,0,1311,1683,11/02/2020 13:59
-1258,15,9,11.05105,42.27901,-28.51689,0,1389,1685,11/02/2020 13:59
-1142,9,7,9.348426,-30.96061,36.01032,0,1394,1685,11/02/2020 13:59
-1116,11,8,14.76241,-43.74358,-21.2221,0,1315,1685,11/02/2020 13:59
-1090,9,5,7.212188,12.14325,-5.342776,0,1290,1685,11/02/2020 13:59
-1064,11,7,32.64939,11.26761,25.27032,0,1311,1685,11/02/2020 13:59
-1258,15,10,23.27545,33.19912,-23.28806,0,1389,1684,11/02/2020 13:59
-1142,9,7,31.64564,-19.10677,18.58327,0,1394,1684,11/02/2020 13:59
-1116,11,9,23.58127,-45.93057,-0.7054276,0,1315,1684,11/02/2020 13:59
-1090,9,5,28.98344,29.03981,-17.13534,0,1290,1684,11/02/2020 13:59
-1064,11,7,34.49321,43.74255,33.52111,0,1311,1684,11/02/2020 13:59
-1258,15,10,32.89703,3.731889,-19.15815,0,1389,1686,11/02/2020 13:59
-1142,9,7,32.30204,8.500317,4.695075,0,1394,1686,11/02/2020 13:59
-1116,13,9,7.68192,-42.17952,8.426673,0,1315,1686,11/02/2020 13:59
-1090,9,5,12.27944,47.29281,-23.67309,0,1291,1686,11/02/2020 13:59
-1064,11,7,17.33212,40.14459,32.21398,0,1312,1686,11/02/2020 13:59
-1258,15,10,4.791762,-19.56788,-29.44177,0,1390,1688,11/02/2020 13:59
-1142,11,8,12.75138,8.431554,2.511228,0,1394,1688,11/02/2020 13:59
-1116,13,9,30.77569,-22.70341,21.08207,0,1315,1688,11/02/2020 13:59
-1090,10,5,26.17454,35.71935,-24.56813,0,1291,1688,11/02/2020 13:59
-1064,11,7,32.93761,34.66182,6.547076,0,1312,1688,11/02/2020 13:59
-1258,16,11,8.732457,-17.48402,-29.76096,0,1390,1691,11/02/2020 13:59
-1142,11,8,32.76844,-14.95913,-8.666183,0,1394,1691,11/02/2020 13:59
-1116,16,9,4.912213,-8.893094,36.39993,0,1316,1691,11/02/2020 13:59
-1090,10,5,8.628688,15.13141,-29.90289,0,1295,1691,11/02/2020 13:59
-1064,11,7,34.7257,40.34093,-27.78919,0,1312,1691,11/02/2020 13:59
-1258,16,11,13.24491,-21.54012,-28.29879,0,1395,1690,11/02/2020 13:59
-1142,11,8,5.76289,-34.53484,-29.56071,0,1395,1690,11/02/2020 13:59
-1116,16,10,25.0566,9.100578,38.80669,0,1316,1690,11/02/2020 13:59
-1090,11,6,12.972,1.959696,-28.18603,0,1295,1690,11/02/2020 13:59
-1064,11,7,23.9527,32.66155,-26.65071,0,1313,1690,11/02/2020 13:59
-1258,16,11,17.13212,-32.12931,-27.04443,0,1396,1690,11/02/2020 13:59
-1142,11,8,29.06176,-40.7207,-12.40963,0,1395,1690,11/02/2020 13:59
-1116,16,11,17.0264,7.25451,29.15013,0,1317,1690,11/02/2020 13:59
-1090,12,6,30.39466,-15.75805,-15.29501,0,1295,1690,11/02/2020 13:59
-1064,11,7,2.18417,5.291329,-29.78365,0,1314,1690,11/02/2020 13:59
-1258,17,12,6.851803,-47.82239,-15.21701,0,1396,1689,11/02/2020 13:59
-1142,11,8,13.01108,-43.78778,-3.966145,0,1396,1689,11/02/2020 13:59
-1116,16,11,33.54237,24.26081,6.186991,0,1317,1689,11/02/2020 13:59
-1090,12,7,33.8585,-47.4582,-6.883768,0,1295,1689,11/02/2020 13:59
-1064,11,7,26.46098,10.71239,-16.89394,0,1314,1689,11/02/2020 13:59
-1258,17,12,16.55069,-44.2521,-16.82706,0,1397,1690,11/02/2020 13:59
-1142,11,8,30.27697,-26.61368,-11.83191,0,1396,1690,11/02/2020 13:59
-1116,17,11,26.55191,40.87566,-2.520374,0,1318,1690,11/02/2020 13:59
-1090,12,7,9.345356,-45.91041,-4.835026,0,1297,1690,11/02/2020 13:59
-1064,11,7,14.11719,12.07599,-8.227265,0,1315,1690,11/02/2020 13:59
-1258,18,12,30.02103,-21.07346,-20.26947,0,1397,1690,11/02/2020 13:59
-1142,12,9,16.90203,-1.528017,-5.210358,0,1396,1690,11/02/2020 13:59
-1116,17,11,22.43322,45.56785,-10.70998,0,1319,1690,11/02/2020 13:59
-1090,12,7,28.9424,-24.76099,-8.386794,0,1297,1690,11/02/2020 13:59
-1064,11,7,27.13983,8.049334,-26.27246,0,1315,1690,11/02/2020 13:59
-1258,18,13,22.98227,1.301863,-16.33959,0,1397,1689,11/02/2020 13:59
-1142,12,9,14.80449,8.156116,-6.93257,0,1397,1689,11/02/2020 13:59
-1116,17,11,10.65155,45.28808,-19.17026,0,1320,1689,11/02/2020 13:59
-1090,12,8,30.28714,-6.21714,-15.36032,0,1297,1689,11/02/2020 13:59
-1064,11,7,10.33307,7.90743,-26.21482,0,1318,1689,11/02/2020 13:59
-1258,18,13,15.3929,18.6384,-17.02276,0,1397,1691,11/02/2020 13:59
-1142,13,9,13.09855,19.20325,-16.05368,0,1397,1691,11/02/2020 13:59
-1116,18,11,0.9034626,47.99901,-13.34925,0,1322,1691,11/02/2020 13:59
-1090,12,8,15.54251,16.8989,-15.16978,0,1297,1691,11/02/2020 13:59
-1064,11,7,32.45471,0.3259611,-2.296815,0,1318,1691,11/02/2020 13:59
-1258,18,13,31.10447,44.26023,-21.2501,0,1397,1693,11/02/2020 13:59
-1142,13,9,28.88702,45.71588,-20.1866,0,1397,1693,11/02/2020 13:59
-1116,18,11,22.5474,44.14734,-24.07034,0,1322,1693,11/02/2020 13:59
-1090,12,8,31.05282,41.56183,-7.891045,0,1297,1693,11/02/2020 13:59
-1064,13,7,32.55902,-20.93167,20.90282,0,1318,1693,11/02/2020 13:59
-1258,18,13,23.34872,46.18671,-30.02397,0,1397,1694,11/02/2020 13:59
-1142,13,9,11.21373,41.83535,-22.52791,0,1400,1694,11/02/2020 13:59
-1116,18,11,10.92302,43.68407,-24.68377,0,1323,1694,11/02/2020 13:59
-1090,14,8,3.795115,47.93138,2.602872,0,1298,1694,11/02/2020 13:59
-1064,13,8,15.23523,-17.62974,19.93534,0,1318,1694,11/02/2020 13:59
-1258,18,13,19.50418,37.18679,-29.36623,0,1400,1693,11/02/2020 13:59
-1142,13,9,29.77318,24.10202,-25.63251,0,1400,1693,11/02/2020 13:59
-1116,18,12,6.360652,47.15218,-29.737,0,1325,1693,11/02/2020 13:59
-1090,14,8,10.88882,46.25285,-4.213725,0,1299,1693,11/02/2020 13:59
-1064,13,8,31.21664,9.21843,25.27505,0,1318,1693,11/02/2020 13:59
-1258,18,13,33.62362,8.097958,-24.8012,0,1400,1693,11/02/2020 13:59
-1142,13,9,13.88264,17.96021,-25.01253,0,1401,1693,11/02/2020 13:59
-1116,18,12,11.11468,40.93437,-29.68244,0,1327,1693,11/02/2020 13:59
-1090,14,8,31.08168,24.85048,-8.542691,0,1299,1693,11/02/2020 13:59
-1064,13,8,33.83577,37.90135,41.96296,0,1318,1693,11/02/2020 13:59
-1258,19,13,7.95092,-19.27678,-29.87338,0,1401,1692,11/02/2020 13:59
-1142,13,9,29.93098,6.027706,-3.808363,0,1401,1692,11/02/2020 13:59
-1116,18,12,29.43666,23.39092,-28.43821,0,1328,1692,11/02/2020 13:59
-1090,14,9,2.337751,2.906337,-29.79964,0,1300,1692,11/02/2020 13:59
-1064,13,8,3.993336,47.90036,61.12368,0,1319,1692,11/02/2020 13:59
-1258,19,13,19.12853,-25.29877,-23.72972,0,1402,1692,11/02/2020 13:59
-1142,13,9,32.5103,-18.73514,17.55077,0,1401,1692,11/02/2020 13:59
-1116,18,12,21.84761,5.349693,-28.30293,0,1329,1692,11/02/2020 13:59
-1090,14,9,29.98752,-6.855327,-15.75714,0,1300,1692,11/02/2020 13:59
-1064,13,8,25.72335,44.06032,47.70453,0,1319,1692,11/02/2020 13:59
-1258,19,13,32.61238,-40.46452,-0.9659362,0,1402,1692,11/02/2020 13:59
-1142,13,9,1.76456,-48.56281,23.61741,0,1402,1692,11/02/2020 13:59
-1116,18,12,32.51709,-23.70979,-20.99779,0,1329,1692,11/02/2020 13:59
-1090,14,9,33.29848,-36.53292,-3.394194,0,1300,1692,11/02/2020 13:59
-1064,13,8,5.356246,48.01981,18.61347,0,1320,1692,11/02/2020 13:59
-1258,19,13,7.82892,-44.62804,2.664567,0,1403,1693,11/02/2020 13:59
-1142,13,9,27.78374,-41.49157,35.29089,0,1403,1693,11/02/2020 13:59
-1116,18,12,6.996161,-48.30148,-24.08449,0,1330,1693,11/02/2020 13:59
-1090,14,9,17.94958,-45.46931,1.592468,0,1301,1693,11/02/2020 13:59
-1064,14,8,7.21299,47.64373,12.97192,0,1326,1693,11/02/2020 13:59
-1258,19,14,7.714256,-36.03585,9.956236,0,1403,1692,11/02/2020 13:59
-1142,13,9,32.50613,-31.56123,63.74448,0,1403,1692,11/02/2020 13:59
-1116,18,12,4.214874,-48.40754,-11.20186,0,1331,1692,11/02/2020 13:59
-1090,14,10,23.13548,-45.67878,16.5666,0,1301,1692,11/02/2020 13:59
-1064,14,8,1.927966,48.10589,15.31281,0,1331,1692,11/02/2020 13:59
-1258,20,14,9.209989,-42.97733,6.431714,0,1403,1694,11/02/2020 13:59
-1142,15,9,16.48073,-26.41032,62.20491,0,1404,1694,11/02/2020 13:59
-1116,18,12,0.7930775,-48.415,-17.046,0,1333,1694,11/02/2020 13:59
-1090,14,10,21.43867,-46.58833,36.47456,0,1302,1694,11/02/2020 13:59
-1064,14,8,9.334864,44.92307,7.631402,0,1335,1694,11/02/2020 13:59
-1258,21,14,16.0215,-48.53655,13.90356,0,1404,1694,11/02/2020 13:59
-1142,15,9,32.28908,0.4842133,58.22592,0,1404,1694,11/02/2020 13:59
-1116,18,12,10.17036,-47.35,-13.04248,0,1337,1694,11/02/2020 13:59
-1090,14,10,31.0013,-45.94566,63.63696,0,1302,1694,11/02/2020 13:59
-1064,14,8,30.68162,38.72229,-11.80829,0,1335,1694,11/02/2020 13:59
-1258,22,14,24.66178,-41.1343,10.55165,0,1407,1693,11/02/2020 13:59
-1142,16,9,23.98942,23.10239,66.91618,0,1404,1693,11/02/2020 13:59
-1116,18,13,17.86289,-42.01271,-10.68174,0,1337,1693,11/02/2020 13:59
-1090,14,11,16.17518,-41.29017,60.26344,0,1303,1693,11/02/2020 13:59
-1064,14,8,12.22215,39.64994,-28.66776,0,1336,1693,11/02/2020 13:59
-1258,22,15,28.48525,-15.13881,10.32673,0,1407,1691,11/02/2020 13:59
-1142,18,10,19.0518,33.11393,63.27222,0,1404,1691,11/02/2020 13:59
-1116,18,15,27.4653,-17.25547,-9.064275,0,1337,1691,11/02/2020 13:59
-1090,14,11,28.52625,-14.97447,61.55974,0,1303,1691,11/02/2020 13:59
-1064,14,9,13.4101,29.8478,-26.34933,0,1336,1691,11/02/2020 13:59
-1258,23,15,23.23723,6.305619,24.11865,0,1407,1692,11/02/2020 13:59
-1142,19,10,6.084294,47.48175,44.68449,0,1405,1692,11/02/2020 13:59
-1116,18,15,32.88379,10.21674,7.745614,0,1337,1692,11/02/2020 13:59
-1090,14,11,14.00782,1.271368,66.06833,0,1305,1692,11/02/2020 13:59
-1064,14,9,31.63086,5.204557,-14.75108,0,1336,1692,11/02/2020 13:59
-1258,24,15,6.742735,16.58392,34.87385,0,1408,1692,11/02/2020 13:59
-1142,19,10,26.27877,32.50795,40.51905,0,1405,1692,11/02/2020 13:59
-1116,19,15,20.99907,18.05304,32.39038,0,1337,1692,11/02/2020 13:59
-1090,14,11,30.05859,27.1736,56.44941,0,1305,1692,11/02/2020 13:59
-1064,14,10,32.64009,-19.86282,-19.03463,0,1336,1692,11/02/2020 13:59
-1258,24,15,27.04865,7.745628,23.02859,0,1408,1692,11/02/2020 13:59
-1142,19,10,25.81077,27.49802,49.99532,0,1407,1692,11/02/2020 13:59
-1116,19,15,22.73755,27.17387,36.4608,0,1339,1692,11/02/2020 13:59
-1090,14,11,12.33977,47.25775,57.33044,0,1306,1692,11/02/2020 13:59
-1064,15,11,3.112474,-41.37358,-28.60496,0,1336,1692,11/02/2020 13:59
-1258,24,15,33.66191,3.578628,-8.543524,0,1408,1694,11/02/2020 13:59
-1142,19,10,1.78E-14,8.100436,67.01743,0,1408,1694,11/02/2020 13:59
-1116,20,15,30.60222,43.95226,26.36014,0,1339,1694,11/02/2020 13:59
-1090,15,11,20.58385,42.61435,44.34741,0,1306,1694,11/02/2020 13:59
-1064,15,11,28.9006,-33.36634,-14.60033,0,1336,1694,11/02/2020 13:59
-1258,24,15,9.491853,7.163221,-29.42326,0,1409,1694,11/02/2020 13:59
-1142,19,10,13.20465,12.91121,61.00443,0,1410,1694,11/02/2020 13:59
-1116,20,15,18.87532,40.04124,25.16436,0,1340,1694,11/02/2020 13:59
-1090,15,11,33.43202,37.16936,16.1433,0,1306,1694,11/02/2020 13:59
-1064,16,12,10.57789,-29.21605,-8.158525,0,1336,1694,11/02/2020 13:59
-1258,24,15,2.323577,-10.6933,-29.73643,0,1410,1694,11/02/2020 13:59
-1142,20,10,26.54698,7.367083,46.89142,0,1410,1694,11/02/2020 13:59
-1116,20,16,32.10361,17.28453,10.89569,0,1340,1694,11/02/2020 13:59
-1090,15,11,1.416676,47.97097,-10.62246,0,1307,1694,11/02/2020 13:59
-1064,16,12,27.22203,-4.358244,-12.88147,0,1336,1694,11/02/2020 13:59
-1258,24,15,29.33928,-12.24316,-13.51146,0,1410,1695,11/02/2020 13:59
-1142,20,12,30.20448,8.899241,21.13241,0,1410,1695,11/02/2020 13:59
-1116,23,16,4.090318,10.12596,3.489794,0,1340,1695,11/02/2020 13:59
-1090,15,11,25.91924,33.44158,-11.92973,0,1308,1695,11/02/2020 13:59
-1064,17,13,3.211491,21.33524,-4.574714,0,1337,1695,11/02/2020 13:59
-1258,24,15,12.21364,-16.11774,-6.099679,0,1411,1694,11/02/2020 13:59
-1142,20,13,23.23552,-0.1320289,14.62004,0,1410,1694,11/02/2020 13:59
-1116,24,16,15.8281,-2.374883,14.79851,0,1340,1694,11/02/2020 13:59
-1090,15,12,21.44303,14.98613,-25.39791,0,1308,1694,11/02/2020 13:59
-1064,17,13,20.24181,29.03155,-9.260922,0,1337,1694,11/02/2020 13:59
-1258,24,15,29.27595,-12.81521,-23.32631,0,1411,1696,11/02/2020 13:59
-1142,21,13,4.00152,-10.86506,1.196404,0,1411,1696,11/02/2020 13:59
-1116,24,16,31.68184,-27.82761,21.47161,0,1340,1696,11/02/2020 13:59
-1090,15,12,10.60039,6.036449,-28.9942,0,1310,1696,11/02/2020 13:59
-1064,18,13,30.88453,45.46746,-21.74841,0,1337,1696,11/02/2020 13:59
-1258,24,15,9.703286,-13.41506,-25.02893,0,1412,1696,11/02/2020 13:59
-1142,21,13,5.069896,-26.09196,0.9061232,0,1412,1696,11/02/2020 13:59
-1116,25,17,7.159452,-46.50793,20.47562,0,1340,1696,11/02/2020 13:59
-1090,15,12,32.49201,-19.00932,-24.39503,0,1310,1696,11/02/2020 13:59
-1064,18,13,16.96534,39.18373,-25.77951,0,1338,1696,11/02/2020 13:59
-1258,25,16,29.6271,-10.94839,-8.42113,0,1412,1698,11/02/2020 13:59
-1142,22,13,2.96097,-21.94582,3.20509,0,1412,1698,11/02/2020 13:59
-1116,25,17,30.24312,-33.13542,33.17192,0,1340,1698,11/02/2020 13:59
-1090,15,12,16.68668,-43.46576,-29.74539,0,1311,1698,11/02/2020 13:59
-1064,19,13,16.72721,25.95615,-29.65449,0,1341,1698,11/02/2020 13:59
-1258,26,16,17.67934,-0.3489117,-0.9428043,0,1413,1702,11/02/2020 13:59
-1142,23,13,14.5538,-23.53954,3.008583,0,1412,1702,11/02/2020 13:59
-1116,26,17,6.539779,-27.6415,33.98856,0,1341,1702,11/02/2020 13:59
-1090,16,12,1.76456,-42.4943,-29.77147,0,1313,1702,11/02/2020 13:59
-1064,20,13,14.31969,3.46517,-27.61329,0,1341,1702,11/02/2020 13:59
-1258,27,16,24.12981,14.81363,7.918285,0,1413,1704,11/02/2020 14:00
-1142,23,13,30.95695,-44.55249,2.832457,0,1412,1704,11/02/2020 14:00
-1116,28,17,2.925182,-32.42122,27.66167,0,1341,1704,11/02/2020 14:00
-1090,16,12,15.98389,-45.81143,-27.4491,0,1318,1704,11/02/2020 14:00
-1064,20,13,33.01127,-21.22479,-16.58962,0,1341,1704,11/02/2020 14:00
-1258,27,16,34.02656,32.70501,33.86099,0,1413,1704,11/02/2020 14:00
-1142,23,13,8.916793,-44.98028,2.830368,0,1414,1704,11/02/2020 14:00
-1116,29,17,4.532777,-46.83876,18.43888,0,1341,1704,11/02/2020 14:00
-1090,16,13,10.81249,-48.39651,-17.03565,0,1320,1704,11/02/2020 14:00
-1064,20,13,3.377912,-48.40846,-14.32981,0,1343,1704,11/02/2020 14:00
-1258,27,16,30.47896,36.60526,67.28918,0,1413,1704,11/02/2020 14:00
-1142,23,13,29.36694,-31.09654,17.98576,0,1414,1704,11/02/2020 14:00
-1116,29,17,27.58307,-39.99083,32.70256,0,1341,1704,11/02/2020 14:00
-1090,16,13,16.03695,-47.37128,-21.0676,0,1321,1704,11/02/2020 14:00
-1064,20,13,31.18225,-48.22237,4.837936,0,1343,1704,11/02/2020 14:00
-1258,27,16,23.00496,47.0513,62.53005,0,1414,1704,11/02/2020 14:00
-1142,23,13,13.66982,-27.06492,33.27379,0,1415,1704,11/02/2020 14:00
-1116,31,17,6.003352,-43.27055,62.32267,0,1341,1704,11/02/2020 14:00
-1090,16,14,8.818093,-48.4592,-29.12983,0,1322,1704,11/02/2020 14:00
-1064,20,14,29.11002,-42.75665,20.79873,0,1343,1704,11/02/2020 14:00
-1258,28,16,18.4329,40.0469,58.62226,0,1414,1705,11/02/2020 14:00
-1142,24,14,15.81919,-17.44547,24.65367,0,1415,1705,11/02/2020 14:00
-1116,31,17,11.00535,-42.76881,65.57996,0,1342,1705,11/02/2020 14:00
-1090,16,14,24.05196,-44.1526,-16.85475,0,1323,1705,11/02/2020 14:00
-1064,21,14,6.594953,-47.38383,46.76612,0,1343,1705,11/02/2020 14:00
-1258,28,16,1.764563,22.28832,41.76329,0,1415,1703,11/02/2020 14:00
-1142,24,15,19.43633,-14.0782,14.58926,0,1415,1703,11/02/2020 14:00
-1116,31,17,22.25052,-43.00754,54.68064,0,1342,1703,11/02/2020 14:00
-1090,16,15,13.30396,-45.52196,2.13821,0,1324,1703,11/02/2020 14:00
-1064,21,14,28.29139,-30.89948,48.32088,0,1343,1703,11/02/2020 14:00
-1258,29,16,17.6382,23.87512,51.64542,0,1415,1703,11/02/2020 14:00
-1142,24,15,3.439225,-22.43715,1.475317,0,1416,1703,11/02/2020 14:00
-1116,31,17,7.392835,-30.92198,39.93687,0,1343,1703,11/02/2020 14:00
-1090,16,15,32.92287,-36.78536,27.32132,0,1324,1703,11/02/2020 14:00
-1064,21,14,32.89484,-4.617002,65.53274,0,1343,1703,11/02/2020 14:00
-1258,29,16,14.21846,25.15195,64.76274,0,1416,1700,11/02/2020 14:00
-1142,24,17,13.90933,-28.47134,5.948056,0,1416,1700,11/02/2020 14:00
-1116,31,17,11.45107,-31.32788,43.10637,0,1343,1700,11/02/2020 14:00
-1090,16,15,34.43484,-45.2481,60.10047,0,1324,1700,11/02/2020 14:00
-1064,21,15,21.94926,-1.792915,60.33636,0,1344,1700,11/02/2020 14:00
-1258,31,16,2.863915,30.27764,58.02059,0,1416,1704,11/02/2020 14:00
-1142,25,17,23.02144,-18.07722,16.89516,0,1416,1704,11/02/2020 14:00
-1116,33,17,14.12778,-30.97761,39.34853,0,1345,1704,11/02/2020 14:00
-1090,16,15,13.14152,-47.49098,65.45894,0,1327,1704,11/02/2020 14:00
-1064,22,15,0.767116,9.364728,45.72017,0,1344,1704,11/02/2020 14:00
-1258,31,16,29.25027,16.6787,47.15177,0,1416,1705,11/02/2020 14:00
-1142,25,18,33.1303,4.90593,36.15728,0,1416,1705,11/02/2020 14:00
-1116,33,17,33.17835,-19.08806,13.89166,0,1345,1705,11/02/2020 14:00
-1090,16,15,30.82286,-28.49965,64.83023,0,1327,1705,11/02/2020 14:00
-1064,24,15,6.223872,1.004981,42.03058,0,1344,1705,11/02/2020 14:00
-1258,31,16,19.35482,9.36561,45.30083,0,1417,1705,11/02/2020 14:00
-1142,25,19,11.4843,15.63516,65.64726,0,1416,1705,11/02/2020 14:00
