predatorVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time
8.732031,37.74917,29.75534,6.197485,39.06421,82,12/02/2020 09:55
8.732031,37.86713,30.95514,6.197485,304.9832,82,12/02/2020 09:55
8.732031,36.41648,33.15171,6.197485,291.1436,82,12/02/2020 09:55
8.732031,37.41596,31.6509,6.197485,369.4241,82,12/02/2020 09:55
8.732031,39.11797,36.71466,6.197485,264.8691,82,12/02/2020 09:55
8.732031,38.61651,37.11956,6.197485,345.9458,82,12/02/2020 09:55
8.732031,44.11098,33.20703,6.197485,223.2732,82,12/02/2020 09:55
8.732031,44.11992,30.99362,6.197485,279.3014,82,12/02/2020 09:55
8.732031,45.08747,29.02235,6.197485,308.3318,82,12/02/2020 09:55
8.732031,44.7421,26.53531,6.197485,264.9737,82,12/02/2020 09:55
8.732031,46.83054,21.94822,6.197485,273.7072,82,12/02/2020 09:55
5.966012,45.87634,19.68712,6.197485,306.0647,82,12/02/2020 09:55
5.966012,44.13525,26.83865,6.197485,216.8687,82,12/02/2020 09:55
5.966012,43.68576,23.10303,6.197485,291.8975,82,12/02/2020 09:55
5.966012,41.16863,28.2637,6.197485,231.934,82,12/02/2020 09:55
5.966012,39.79124,25.16105,6.197485,268.6086,82,12/02/2020 09:55
5.966012,40.34178,23.08609,6.197485,215.4941,82,12/02/2020 09:55
5.966012,42.47866,16.99598,6.197485,222.978,82,12/02/2020 09:55
5.966012,42.5407,23.67096,6.197485,301.8927,82,12/02/2020 09:55
5.966012,44.13655,23.78684,6.197485,160.4504,82,12/02/2020 09:55
5.966012,41.25937,24.10393,6.197485,272.4727,82,12/02/2020 09:55
5.966012,39.40932,20.6534,6.197485,297.3575,82,12/02/2020 09:55
5.966012,36.68932,19.51346,6.197485,322.49,82,12/02/2020 09:55
5.966012,38.49532,15.26465,6.197485,250.7939,82,12/02/2020 09:55
5.966012,37.771,20.69698,6.197485,268.2732,82,12/02/2020 09:55
5.966012,35.93794,21.59733,6.197485,349.0197,82,12/02/2020 09:55
5.966012,32.65259,23.4395,6.197485,299.1162,82,12/02/2020 09:55
5.966012,29.96895,20.47299,6.197485,292.0681,82,12/02/2020 09:55
5.966012,25.9638,22.45491,6.197485,340.8947,82,12/02/2020 09:55
5.966012,24.10567,22.17035,6.197485,302.9991,82,12/02/2020 09:55
5.966012,19.7701,24.89857,6.197485,324.4525,82,12/02/2020 09:55
5.966012,22.53262,30.66708,6.197485,250.6246,82,12/02/2020 09:55
5.966012,22.65904,26.70398,6.197485,210.1407,82,12/02/2020 09:55
5.966012,26.0437,27.69335,6.197485,320.0265,82,12/02/2020 09:55
5.966012,26.92776,24.36369,6.197485,207.5371,82,12/02/2020 09:55
5.966012,24.81188,29.09582,6.197485,366.0691,82,12/02/2020 09:55
5.966012,22.17678,33.83153,6.197485,282.5272,82,12/02/2020 09:55
2.902777,20.93336,33.32985,6.197485,164.4313,83,12/02/2020 09:55
2.902777,20.54775,34.31435,6.197485,297.1453,83,12/02/2020 09:55
2.167404,20.05471,33.01674,6.197485,316.3208,84,12/02/2020 09:56
2.167404,21.93484,29.42505,6.197485,245.5159,84,12/02/2020 09:56
2.167404,21.56798,29.97773,6.197485,294.7828,84,12/02/2020 09:56
2.167404,21.48751,29.29517,6.197485,343.0833,84,12/02/2020 09:56
2.167404,18.18657,35.84818,6.197485,302.3872,84,12/02/2020 09:56
2.167404,14.6309,28.81318,6.197485,250.6654,84,12/02/2020 09:56
2.167404,14.89332,23.38071,6.197485,378.2203,84,12/02/2020 09:56
2.167404,12.28997,30.3739,6.197485,320.8633,84,12/02/2020 09:56
2.167404,17.59105,22.51108,6.197485,172.7955,84,12/02/2020 09:56
2.167404,18.89679,19.64887,6.197485,279.0889,84,12/02/2020 09:56
2.167404,16.93217,15.56097,6.197485,342.1329,84,12/02/2020 09:56
2.167404,17.28759,16.78949,6.197485,260.9294,84,12/02/2020 09:56
2.167404,10.7423,14.12638,6.197485,285.825,84,12/02/2020 09:56
2.167404,9.791526,11.85215,6.197485,303.4357,84,12/02/2020 09:56
2.167404,6.827278,12.50736,6.197485,113.5402,84,12/02/2020 09:56
2.167404,3.470298,12.15232,6.197485,115.1452,84,12/02/2020 09:56
2.167404,10.74492,19.06513,6.197485,78.31535,84,12/02/2020 09:56
2.167404,8.811512,19.75862,6.197485,212.7997,84,12/02/2020 09:56
2.167404,8.971415,12.17428,6.197485,193.3227,84,12/02/2020 09:56
2.167404,6.007947,14.62991,6.197485,315.4961,84,12/02/2020 09:56
2.167404,5.85269,19.50999,6.197485,340.2095,84,12/02/2020 09:56
2.167404,2.93601,25.61538,6.197485,274.5758,84,12/02/2020 09:56
2.167404,5.564592,24.3665,6.197485,50.62942,84,12/02/2020 09:56
2.167404,10.02141,20.98043,6.197485,120.0912,84,12/02/2020 09:56
2.167404,9.195319,15.8225,6.197485,277.6135,84,12/02/2020 09:56
2.167404,4.173166,10.8299,6.197485,328.6095,84,12/02/2020 09:56
2.167404,1.592884,16.7295,6.197485,106.4625,84,12/02/2020 09:56
2.167404,3.099622,19.31659,6.197485,253.2668,84,12/02/2020 09:56
2.167404,5.661995,16.81039,6.197485,166.9831,84,12/02/2020 09:56
2.167404,11.3501,16.39389,6.197485,187.9254,84,12/02/2020 09:56
2.167404,17.40434,10.41352,6.197485,186.9787,84,12/02/2020 09:56
2.167404,18.8948,11.29355,6.197485,300.0218,84,12/02/2020 09:56
2.167404,20.75091,12.12882,6.197485,55.61479,84,12/02/2020 09:56
2.167404,18.34528,14.95957,6.197485,350.0481,84,12/02/2020 09:56
2.167404,16.09322,14.2618,6.197485,134.0482,84,12/02/2020 09:56
2.167404,20.29986,14.23652,6.197485,107.151,84,12/02/2020 09:56
2.167404,17.43586,7.975082,6.197485,291.528,84,12/02/2020 09:56
2.167404,15.04339,9.044245,6.197485,62.85497,84,12/02/2020 09:56
2.167404,10.62938,11.50426,6.197485,56.09284,84,12/02/2020 09:56
2.167404,10.05831,13.89002,6.197485,238.3121,84,12/02/2020 09:56
2.167404,7.334583,17.20704,6.197485,162.3798,84,12/02/2020 09:56
2.167404,10.21438,22.86232,6.197485,357.3661,84,12/02/2020 09:56
2.167404,12.95327,25.27409,6.197485,369.4622,84,12/02/2020 09:56
2.167404,7.20914,31.37785,6.197485,335.04,84,12/02/2020 09:56
2.167404,1.86138,29.38627,6.197485,292.5298,84,12/02/2020 09:56
2.167404,3.903517,27.50583,6.197485,266.1375,84,12/02/2020 09:56
2.167404,4.894947,26.69511,6.197485,200.5825,84,12/02/2020 09:56
2.167404,8.404971,19.21307,6.197485,358.051,84,12/02/2020 09:56
2.167404,8.536757,23.76878,6.197485,272.3429,84,12/02/2020 09:56
2.167404,1.280785,24.47945,6.197485,317.2366,84,12/02/2020 09:56
2.167404,3.35217,26.03841,6.197485,193.8951,84,12/02/2020 09:56
2.167404,3.187458,29.50941,6.197485,385.1685,84,12/02/2020 09:56
2.167404,-0.9843721,28.30392,6.197485,269.5433,84,12/02/2020 09:56
2.167404,0.1777661,25.81849,6.197485,245.6626,84,12/02/2020 09:56
2.167404,-4.303658,28.47595,6.197485,346.5533,84,12/02/2020 09:56
2.167404,-2.54978,26.51964,6.197485,101.143,84,12/02/2020 09:56
2.167404,7.635454,23.44289,6.197485,184.3571,84,12/02/2020 09:56
2.167404,7.988427,19.53789,6.197485,298.5389,84,12/02/2020 09:56
2.167404,8.779605,18.22276,6.197485,265.0727,84,12/02/2020 09:56
2.167404,5.079742,15.22724,6.197485,149.9152,84,12/02/2020 09:57
2.167404,8.609481,17.39181,6.197485,91.56929,84,12/02/2020 09:57
2.167404,15.67095,18.49611,6.197485,57.83712,84,12/02/2020 09:57
2.167404,20.47905,19.99875,6.197485,302.1671,84,12/02/2020 09:57
2.167404,15.04674,18.54792,6.197485,360.7763,84,12/02/2020 09:57
2.167404,14.96172,27.51571,6.197485,339.7331,84,12/02/2020 09:57
2.167404,7.997174,27.29149,6.197485,281.0008,84,12/02/2020 09:57
2.167404,3.976732,25.37105,6.197485,290.2835,84,12/02/2020 09:57
11.64825,3.376279,21.36871,10.07522,127.3072,84,12/02/2020 09:57
11.64825,15.09879,9.989264,10.07522,377.0311,84,12/02/2020 09:57
11.64825,18.40632,3.713021,10.07522,271.9982,84,12/02/2020 09:57
3.408393,14.71427,1.682461,10.07522,377.5938,85,12/02/2020 09:57
7.525126,8.667049,5.695408,5.857723,313.8372,85,12/02/2020 09:57
10.04196,-6.141729,15.80667,7.02287,184.7146,85,12/02/2020 09:57
7.332959,-8.117946,6.681662,4.48216,132.0171,85,12/02/2020 09:57
7.332959,-5.315228,-4.018272,4.48216,85.53505,85,12/02/2020 09:57
7.332959,-7.081544,-3.089233,4.48216,352.8112,85,12/02/2020 09:57
7.332959,-3.629986,-5.450474,4.48216,151.2022,85,12/02/2020 09:57
7.332959,-2.215936,-7.258705,4.48216,367.7309,85,12/02/2020 09:57
7.332959,-6.917419,-15.49482,4.48216,296.1493,85,12/02/2020 09:57
7.332959,-11.38151,-20.26122,4.48216,85.37575,85,12/02/2020 09:57
7.332959,-15.84076,-20.88535,4.48216,72.68213,85,12/02/2020 09:57
7.332959,-12.73687,-19.39257,4.48216,98.45518,85,12/02/2020 09:57
7.332959,-9.883861,-18.84869,4.48216,388.614,85,12/02/2020 09:57
7.332959,-14.76146,-19.25152,4.48216,63.72759,85,12/02/2020 09:57
7.332959,-18.92836,-18.49764,4.48216,346.2821,85,12/02/2020 09:57
6.256224,-17.44584,-19.6844,4.48216,74.29554,85,12/02/2020 09:57
6.256224,-17.68924,-16.47705,4.48216,373.2623,85,12/02/2020 09:57
6.256224,-20.04781,-13.73779,4.48216,138.4931,85,12/02/2020 09:57
6.256224,-23.06062,-15.14309,4.48216,396.2632,85,12/02/2020 09:57
6.256224,-18.32195,-15.00374,4.48216,47.36179,85,12/02/2020 09:57
6.256224,-18.09304,-11.62625,4.48216,393.3289,85,12/02/2020 09:57
6.256224,-19.17044,-8.56362,4.48216,70.46754,85,12/02/2020 09:57
6.256224,-20.28871,-10.61739,4.48216,132.8728,85,12/02/2020 09:57
6.256224,-20.13968,-12.64653,4.48216,99.06676,85,12/02/2020 09:57
6.256224,-23.24344,-14.4445,4.48216,52.60908,85,12/02/2020 09:57
6.256224,-18.68526,-13.56351,4.48216,55.2277,85,12/02/2020 09:57
6.256224,-18.34582,-9.943359,4.48216,68.42334,85,12/02/2020 09:57
6.256224,-21.62796,-6.071846,4.48216,371.6074,85,12/02/2020 09:57
6.256224,-17.6363,-7.377121,4.48216,144.5551,85,12/02/2020 09:57
24.54704,1.972185,-16.6242,5.541132,38.99232,85,12/02/2020 09:57
10.95928,10.0605,-12.05661,10.53451,301.383,85,12/02/2020 09:57
25.3511,5.374799,7.434001,4.623197,121.9375,85,12/02/2020 09:57
25.3511,6.277661,29.28137,4.623197,268.1599,85,12/02/2020 09:57
15.95552,8.702923,47.19827,4.623197,371.6641,86,12/02/2020 09:57
15.95552,4.260204,56.25541,4.623197,244.3364,86,12/02/2020 09:57
15.95552,-0.5839176,63.76015,4.623197,246.7467,86,12/02/2020 09:57
9.637527,-3.035394,63.84682,10.16521,239.4323,87,12/02/2020 09:57
9.637527,-12.70525,49.34714,10.16521,231.5182,87,12/02/2020 09:57
9.637527,-20.37409,43.7206,10.16521,111.2812,87,12/02/2020 09:57
2.676579,-23.46795,41.47088,10.16521,231.9854,88,12/02/2020 09:57
2.676579,-27.30647,42.4428,10.16521,74.86365,88,12/02/2020 09:57
2.676579,-30.28744,40.88948,10.16521,237.4229,89,12/02/2020 09:57
2.676579,-26.63778,36.51682,10.16521,128.1859,90,12/02/2020 09:57
2.676579,-25.59332,30.48605,10.16521,243.9662,90,12/02/2020 09:57
2.676579,-25.46527,29.39133,10.16521,365.3525,90,12/02/2020 09:57
2.676579,-32.78104,31.06645,10.16521,368.3925,90,12/02/2020 09:57
2.676579,-35.22156,28.38798,10.16521,213.7233,90,12/02/2020 09:57
2.676579,-38.9183,24.75716,10.16521,331.3893,90,12/02/2020 09:57
2.676579,-34.90589,31.53512,10.16521,111.5034,90,12/02/2020 09:57
7.222358,-20.77903,29.02089,9.37545,81.91241,90,12/02/2020 09:58
7.222358,-12.67824,29.71857,9.37545,156.1908,90,12/02/2020 09:58
11.57298,-3.329012,17.61901,5.184934,214.6186,90,12/02/2020 09:58
9.485476,-0.438225,4.611893,5.184934,353.1352,90,12/02/2020 09:58
9.485476,7.044873,-5.228096,5.184934,84.05814,90,12/02/2020 09:58
9.485476,11.43637,-17.83823,5.184934,161.5419,90,12/02/2020 09:58
9.485476,12.96456,-19.30443,5.184934,370.7725,90,12/02/2020 09:58
9.485476,6.975756,-22.80379,5.184934,315.2516,90,12/02/2020 09:58
9.485476,9.743594,-23.72323,5.184934,57.66742,90,12/02/2020 09:58
9.485476,7.706742,-24.68766,5.184934,354.5275,90,12/02/2020 09:58
9.485476,8.018288,-25.91291,5.184934,373.1271,90,12/02/2020 09:58
9.485476,1.652831,-29.24566,5.184934,337.4688,90,12/02/2020 09:58
0,3.294543,-23.77073,5.184934,375.3164,91,12/02/2020 09:58
0,0.1337578,-18.32986,5.184934,297.3272,91,12/02/2020 09:58
0,6.011488,-17.03362,5.184934,351.4456,91,12/02/2020 09:58
0,4.711123,-9.023499,5.184934,364.4411,91,12/02/2020 09:58
0,3.166979,-3.230576,5.184934,356.5026,91,12/02/2020 09:58
0,4.169627,0.5437641,5.184934,377.607,91,12/02/2020 09:58
0.6917443,0.5096792,3.760332,5.184934,141.7775,91,12/02/2020 09:58
10.12201,-4.559751,11.53313,7.121626,251.6004,91,12/02/2020 09:58
10.12201,-11.03688,14.5683,7.121626,225.2927,91,12/02/2020 09:58
10.12201,-19.54416,27.18269,7.121626,189.7719,91,12/02/2020 09:58
10.12201,-19.49231,29.87331,7.121626,111.1884,91,12/02/2020 09:58
10.12201,-26.25949,30.94816,7.121626,119.0628,91,12/02/2020 09:58
13.51329,-33.382,32.16866,7.711586,134.4381,91,12/02/2020 09:58
13.51329,-41.51342,25.92053,7.711586,99.777,91,12/02/2020 09:58
10.92923,-43.27261,15.70086,9.304319,214.1404,91,12/02/2020 09:58
10.92923,-33.49813,8.113894,9.304319,394.5789,91,12/02/2020 09:58
7.37587,-30.08449,-2.643242,9.304319,139.5912,92,12/02/2020 09:58
7.375871,-28.41782,-8.697773,9.304319,264.5583,92,12/02/2020 09:58
16.42298,-35.15081,-24.96091,6.119571,266.8965,92,12/02/2020 09:58
3.917783,-35.87177,-25.49363,6.119571,94.55724,92,12/02/2020 09:58
3.917783,-33.95479,-18.28801,6.119571,52.96672,92,12/02/2020 09:58
3.917783,-28.04263,-19.31368,6.119571,134.2465,92,12/02/2020 09:58
3.917783,-29.36767,-18.49192,6.119571,327.5391,92,12/02/2020 09:58
3.917783,-31.19195,-13.27523,6.119571,62.23549,92,12/02/2020 09:58
3.917783,-30.34337,-5.492416,6.119571,48.63218,92,12/02/2020 09:58
3.917784,-25.984,-6.338697,6.119571,194.8713,93,12/02/2020 09:58
3.917784,-22.70301,-5.719332,6.119571,263.0216,93,12/02/2020 09:58
3.917784,-23.82911,-7.170101,6.119571,80.29318,93,12/02/2020 09:58
3.917784,-21.19457,-4.294046,6.119571,132.2971,94,12/02/2020 09:58
2.646733,-13.71084,-4.227077,6.119571,80.78044,97,12/02/2020 09:58
1.058313,-7.832344,-3.332201,6.119571,73.22522,97,12/02/2020 09:58
17.96891,1.600397,-4.57428,3.21117,139.1493,97,12/02/2020 09:58
8.648281,9.418839,-0.9960194,3.619209,95.90564,97,12/02/2020 09:58
6.01E-07,8.262505,6.64797,3.619209,48.40627,98,12/02/2020 09:58
9.849373,2.264318,6.590722,8.67493,72.95749,98,12/02/2020 09:58
5.255309,17.16193,13.74055,6.886303,265.2439,98,12/02/2020 09:58
5.255309,17.16476,12.81522,6.886303,114.1803,98,12/02/2020 09:58
13.93677,12.92646,15.12211,5.719846,327.0716,98,12/02/2020 09:58
19.44742,-0.6957624,19.99767,7.288003,198.6746,98,12/02/2020 09:58
19.44742,-15.61075,34.55335,7.288003,85.02626,98,12/02/2020 09:58
0.8996251,-11.19383,32.35558,7.288003,168.5033,99,12/02/2020 09:58
0.8996251,-5.691635,24.92323,7.288003,189.125,99,12/02/2020 09:58
0.8996251,-6.201478,21.55668,7.288003,109.4595,99,12/02/2020 09:58
0.8996251,-2.366767,23.00882,7.288003,253.5807,99,12/02/2020 09:58
0.8996251,-5.575161,17.44898,7.288003,322.2267,99,12/02/2020 09:58
0.8996251,-8.368589,18.06339,7.288003,313.551,99,12/02/2020 09:58
0.8996251,-12.78853,20.31947,7.288003,240.2518,99,12/02/2020 09:58
0.8996251,-11.1596,20.39323,7.288003,178.3265,99,12/02/2020 09:59
0.8996251,-11.95881,16.85674,7.288003,170.0921,99,12/02/2020 09:59
0.8996251,-6.914731,17.00951,7.288003,69.79283,99,12/02/2020 09:59
0.8996251,-7.735315,21.35289,7.288003,246.2161,99,12/02/2020 09:59
0.8996251,-7.997165,17.28847,7.288003,233.2872,99,12/02/2020 09:59
0.8996251,-3.161599,16.1469,7.288003,143.824,99,12/02/2020 09:59
0.8996251,-2.078754,22.5986,7.288003,125.1667,99,12/02/2020 09:59
0.8996251,7.033023,21.62393,7.288003,134.537,99,12/02/2020 09:59
0.8996251,13.25166,23.00186,7.288003,237.8821,99,12/02/2020 09:59
0.8996251,4.187929,23.62478,7.288003,323.2984,99,12/02/2020 09:59
0.8996251,4.384464,23.55801,7.288003,267.2701,99,12/02/2020 09:59
0.8996251,1.805463,19.49424,7.288003,286.0312,99,12/02/2020 09:59
0.8996251,-5.539797,16.30499,7.288003,264.2393,99,12/02/2020 09:59
0.8996251,-4.884337,14.14637,7.288003,42.59061,99,12/02/2020 09:59
0.8996251,-7.684498,13.75618,7.288003,187.5214,99,12/02/2020 09:59
9.122568,-10.67973,8.820426,2.692663,97.3379,99,12/02/2020 09:59
9.122568,-17.44348,14.16147,2.692663,328.8427,99,12/02/2020 09:59
9.122568,-20.711,15.56452,2.692663,198.3365,99,12/02/2020 09:59
9.122568,-24.17392,14.5411,2.692663,143.0241,99,12/02/2020 09:59
9.122568,-32.98021,4.436308,2.692663,221.8884,99,12/02/2020 09:59
9.122568,-35.32881,0.1443672,2.692663,123.609,99,12/02/2020 09:59
9.122568,-37.2487,2.260671,2.692663,394.7755,99,12/02/2020 09:59
9.122568,-39.80277,7.110734,2.692663,98.68106,99,12/02/2020 09:59
9.122568,-42.08698,12.24651,2.692663,69.95897,99,12/02/2020 09:59
9.122568,-43.10379,16.32656,2.692663,92.33997,99,12/02/2020 09:59
3.836961,-36.34657,19.57951,10.1728,110.3706,99,12/02/2020 09:59
3.836961,-32.08594,21.35549,10.1728,110.4172,99,12/02/2020 09:59
13.48938,-26.95398,30.757,9.438333,372.8315,99,12/02/2020 09:59
1.91E-06,-22.02805,33.09484,3.828608,132.0839,100,12/02/2020 09:59
1.91E-06,-14.86839,29.74718,3.828608,119.7649,100,12/02/2020 09:59
1.91E-06,-13.99726,29.47041,3.828608,363.3444,100,12/02/2020 09:59
1.91E-06,-15.22935,28.73175,3.828608,140.5506,100,12/02/2020 09:59
1.91E-06,-12.42666,25.91699,3.828608,220.5131,100,12/02/2020 09:59
1.91E-06,-17.10665,23.88614,3.828608,272.8494,100,12/02/2020 09:59
1.91E-06,-12.49935,24.88879,3.828608,340.3679,100,12/02/2020 09:59
9.897246,-12.51895,20.37981,10.49064,92.58652,100,12/02/2020 09:59
9.897246,-11.28453,11.61322,10.49064,94.9828,100,12/02/2020 09:59
9.897246,-10.12895,9.797762,10.49064,369.7838,100,12/02/2020 09:59
1.855147,-16.23081,3.772125,10.49064,44.00311,100,12/02/2020 09:59
1.855147,-15.52734,11.36628,10.49064,77.27428,100,12/02/2020 09:59
1.855147,-14.01674,6.01824,10.49064,78.76434,100,12/02/2020 09:59
1.855147,-6.899775,7.528839,10.49064,150.3681,100,12/02/2020 09:59
1.855147,-3.73002,6.216198,10.49064,174.4378,100,12/02/2020 09:59
1.855147,-8.411181,4.320049,10.49064,278.0139,100,12/02/2020 09:59
1.855147,-4.984458,-2.507027,10.49064,277.4161,100,12/02/2020 09:59
1.545438,-3.363565,-0.1611423,10.49064,109.3314,100,12/02/2020 09:59
1.545438,-5.407986,-2.93478,10.49064,274.2871,100,12/02/2020 09:59
1.545438,0.207259,-4.448551,10.49064,135.9653,100,12/02/2020 09:59
1.545438,-1.661958,-2.148556,10.49064,247.0154,100,12/02/2020 09:59
1.545438,-0.3626682,2.292934,10.49064,146.5393,100,12/02/2020 09:59
1.545438,3.501779,2.872676,10.49064,319.2479,100,12/02/2020 09:59
1.545438,-1.952853,8.030416,10.49064,147.1101,100,12/02/2020 09:59
1.545438,-2.219488,9.56571,10.49064,316.2807,100,12/02/2020 09:59
1.545438,-2.254664,9.792905,10.49064,132.0705,100,12/02/2020 09:59
1.545438,-1.565505,8.354836,10.49064,60.63345,100,12/02/2020 09:59
1.545438,-1.771965,7.47097,10.49064,121.0663,100,12/02/2020 09:59
1.545438,-0.9478816,7.186575,10.49064,236.2838,100,12/02/2020 09:59
1.545438,-1.517528,-2.126316,10.49064,302.9236,100,12/02/2020 09:59
1.545438,-0.761966,-0.8738708,10.49064,394.5747,100,12/02/2020 09:59
1.545438,-5.915298,5.25968,10.49064,61.73365,100,12/02/2020 10:00
1.545438,-5.582957,6.20253,10.49064,155.8929,100,12/02/2020 10:00
1.545438,-6.7485,4.131007,10.49064,154.7866,100,12/02/2020 10:00
1.545438,-4.116473,8.450241,10.49064,65.3279,100,12/02/2020 10:00
1.545438,-0.1394534,8.214972,10.49064,176.0962,100,12/02/2020 10:00
1.545438,-2.090257,11.42623,10.49064,389.7988,100,12/02/2020 10:00
1.545438,-7.112746,6.661871,10.49064,104.4038,100,12/02/2020 10:00
1.545438,-5.243134,5.921415,10.49064,82.11309,100,12/02/2020 10:00
1.545438,-4.419247,4.579916,10.49064,149.6231,100,12/02/2020 10:00
11.35014,-6.812062,-2.049843,9.638222,88.26256,100,12/02/2020 10:00
11.35014,-2.805219,-8.108915,9.638222,57.79336,100,12/02/2020 10:00
11.35014,-9.380821,-10.32202,9.638222,83.49033,100,12/02/2020 10:00
5.370272,-9.780993,-11.36921,10.62294,344.3805,100,12/02/2020 10:00
5.370272,-9.809985,-7.570597,10.62294,76.14993,100,12/02/2020 10:00
5.370272,-0.2886644,-4.583689,10.62294,112.2287,100,12/02/2020 10:00
5.370272,10.08831,-5.584583,10.62294,395.8408,100,12/02/2020 10:00
5.370272,18.23819,-11.27439,10.62294,140.6659,101,12/02/2020 10:00
5.370272,15.0163,-11.69241,10.62294,356.826,101,12/02/2020 10:00
5.370272,9.700163,-13.29213,10.62294,297.3678,101,12/02/2020 10:00
5.370272,4.401957,-13.12666,10.62294,306.3231,101,12/02/2020 10:00
5.370272,8.083637,-10.22292,10.62294,69.37733,101,12/02/2020 10:00
5.370272,10.52297,-8.903351,10.62294,334.283,101,12/02/2020 10:00
5.370272,8.685083,-6.393221,10.62294,39.31997,101,12/02/2020 10:00
5.370272,11.28276,-7.060196,10.62294,48.94134,101,12/02/2020 10:00
5.370272,11.58852,-4.223532,10.62294,357.3426,102,12/02/2020 10:00
5.370272,15.36282,-9.044571,10.62294,307.3664,102,12/02/2020 10:00
5.370272,14.16728,-5.539793,10.62294,375.6724,102,12/02/2020 10:00
5.370272,14.79845,-8.019951,10.62294,153.2992,103,12/02/2020 10:00
5.370272,23.82895,-6.908697,10.62294,348.9153,103,12/02/2020 10:00
5.370272,23.12102,-7.110233,10.62294,182.1899,103,12/02/2020 10:00
4.667964,28.34534,-5.609564,10.62294,331.6889,103,12/02/2020 10:00
4.667964,24.10349,-4.215197,10.62294,393.5524,104,12/02/2020 10:00
4.667965,18.76605,-4.21579,10.62294,42.50092,104,12/02/2020 10:00
4.667965,15.36266,-4.199108,10.62294,357.6733,105,12/02/2020 10:00
4.667964,16.0965,-5.038313,10.62294,362.8649,105,12/02/2020 10:00
4.667964,15.06759,-4.127077,10.62294,87.92428,106,12/02/2020 10:00
9.095251,14.04999,-4.812635,10.40748,298.453,106,12/02/2020 10:00
15.21938,-6.098933,-4.209696,4.932136,374.5717,106,12/02/2020 10:00
7.33E-07,-8.300031,-4.841446,4.932136,53.38163,107,12/02/2020 10:00
7.33E-07,-8.128063,-2.806797,4.932136,49.4282,107,12/02/2020 10:00
7.33E-07,-8.945702,2.66403,4.932136,97.78789,107,12/02/2020 10:00
2.38E-07,-11.90088,0.7119331,4.932136,255.9814,108,12/02/2020 10:00
2.38E-07,-4.715415,6.168379,4.932136,73.37613,108,12/02/2020 10:00
2.38E-07,2.621075,12.99524,4.932136,96.08809,108,12/02/2020 10:00
2.38E-07,4.682998,13.09663,4.932136,127.2481,108,12/02/2020 10:00
2.38E-07,4.936328,7.631941,4.932136,193.9031,108,12/02/2020 10:00
2.38E-07,0.1353959,8.496174,4.932136,375.0595,108,12/02/2020 10:00
2.38E-07,-1.444261,17.00981,4.932136,65.15422,108,12/02/2020 10:00
2.38E-07,0.5247119,15.00377,4.932136,361.513,108,12/02/2020 10:00
0.59474,-4.6078,23.1047,4.932136,361.8076,108,12/02/2020 10:00
0.59474,-4.368289,21.90793,4.932136,307.3314,108,12/02/2020 10:00
0.59474,-9.321973,25.16039,4.932136,282.1012,108,12/02/2020 10:00
0.7737421,-9.616312,22.06669,4.932136,88.27255,108,12/02/2020 10:00
0.7737426,-1.768446,19.56349,4.932136,282.9446,108,12/02/2020 10:00
0.7737427,-5.602081,17.59309,4.932136,116.0488,108,12/02/2020 10:00
0.7737427,-2.48477,19.06467,4.932136,121.4398,108,12/02/2020 10:00
0.7737427,2.319106,20.61012,4.932136,281.1386,108,12/02/2020 10:00
0.7737427,-3.974492,18.92404,4.932136,74.71525,108,12/02/2020 10:00
0.7737427,4.086626,18.40833,4.932136,179.4694,108,12/02/2020 10:00
0.7737427,4.594194,11.92359,4.932136,82.31382,108,12/02/2020 10:00
0.7737427,8.034052,10.68875,4.932136,139.0258,108,12/02/2020 10:01
0.7737427,7.859457,15.85105,4.932136,320.0658,108,12/02/2020 10:01
0.7807305,6.508437,18.21902,4.932136,154.048,108,12/02/2020 10:01
0.7807305,6.930656,17.53656,4.932136,273.6208,108,12/02/2020 10:01
1.053908,5.45505,17.78196,4.932136,321.7268,108,12/02/2020 10:01
0.8959383,-2.320507,17.70272,4.932136,348.3195,108,12/02/2020 10:01
0.8959383,-3.998008,19.81458,4.932136,67.04649,108,12/02/2020 10:01
0.8959383,-1.45398,17.38659,4.932136,94.99908,108,12/02/2020 10:01
0.8959383,4.147917,25.69373,4.932136,39.36225,108,12/02/2020 10:01
0.8959383,6.272187,29.80272,4.932136,119.4175,108,12/02/2020 10:01
0.8959383,10.18148,30.90723,4.932136,386.2675,108,12/02/2020 10:01
0.8959383,12.61882,31.68522,4.932136,124.3195,108,12/02/2020 10:01
0.8959383,9.294508,31.21711,4.932136,333.5907,108,12/02/2020 10:01
0.8959383,10.27592,29.92141,4.932136,206.5716,108,12/02/2020 10:01
0.8959383,16.61473,28.6195,4.932136,356.7226,108,12/02/2020 10:01
0.8959383,18.144,27.74952,4.932136,146.1895,108,12/02/2020 10:01
1.001365,19.99038,31.48105,4.932136,337.1129,108,12/02/2020 10:01
1.001365,13.00393,28.72674,4.932136,296.6745,108,12/02/2020 10:01
1.001365,5.091295,23.31985,4.932136,245.7405,108,12/02/2020 10:01
0.7499065,6.327171,20.76348,4.932136,222.539,108,12/02/2020 10:01
0.823042,2.748568,16.91098,4.932136,368.2838,108,12/02/2020 10:01
0.823042,0.3425317,20.27226,4.932136,171.0322,108,12/02/2020 10:01
